type,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,longitude,latitude
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1447323,39.11605279
3,0,0,0,0.01,0.039,0.067,0.099,0.099,0.126,0.102,0.118,0.095,0.068,0.039,0.009,0,117.1270359,39.08875705
3,0,0,0.009,0.01,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2067966,39.04945231
3,0,0,0,0.03,0.065,0.08,0.116,0.116,0.134,0.151,0.195,0.245,0.223,0.195,0.165,0.135,117.2082053,39.11964925
3,0,0,0.014,0.04,0.089,0.066,0.09,0.09,0.106,0.12,0.165,0.146,0.123,0.093,0.063,0.033,117.2026004,39.04172607
3,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.009,0,0,0,0,117.1275507,39.13643962
2,3.972,3.944,3.922,3.947,3.985,4.001,4.03,4.03,4.052,4.035,4.063,4.082,4.057,4.028,3.998,3.968,117.1705412,39.09245958
3,0,0,0,0.022,0.036,0.007,0.043,0.043,0.074,0.103,0.141,0.134,0.076,0.031,0.004,0,117.2232452,39.08657145
3,0,0,0,0.031,0.054,0.069,0.097,0.097,0.137,0.12,0.266,0.362,0.339,0.31,0.28,0.25,117.1544,39.15163628
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.01,0.009,0.009,0.007,0,0,117.2188018,39.04330051
3,0,0,0,0.017,0.105,0.086,0.119,0.119,0.147,0.13,0.174,0.152,0.129,0.1,0.07,0.04,117.1739195,39.05278998
3,0,0,0,0.026,0.042,0.047,0.056,0.056,0.057,0.016,0.032,0.009,0,0,0,0,117.113731,39.13190674
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0.009,0.009,0.01,0.014,0,0,0,0,117.2219257,39.07003798
3,0,0,0.014,0.037,0.077,0.066,0.105,0.105,0.131,0.157,0.24,0.322,0.331,0.317,0.288,0.258,117.2218853,39.06677192
3,0,0,0,0.023,0.047,0.068,0.098,0.098,0.125,0.103,0.123,0.105,0.08,0.051,0.021,0,117.1223359,39.11875597
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0,0,0,0,0,117.2227447,39.0374471
3,0,0,0,0.009,0.01,0.009,0.009,0.009,0.009,0.007,0.014,0.046,0.057,0.049,0.028,0,117.1483982,39.08419678
3,0,0,0,0.009,0.013,0.01,0.01,0.009,0.01,0,0.01,0,0,0,0,0,117.1058965,39.13057373
3,0,0,0,0.022,0.042,0.067,0.095,0.095,0.115,0.071,0.101,0.076,0.05,0.021,0,0,117.1100358,39.12083713
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1231396,39.14152941
3,0,0,0,0.01,0.009,0.01,0.023,0.023,0.063,0.043,0.068,0.05,0.024,0,0,0,117.1193506,39.11718614
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1185273,39.08846815
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0.01,0.009,0.01,0.01,0,0,0,0,117.2201685,39.05455458
3,0,0,0,0.017,0.03,0.058,0.115,0.115,0.15,0.138,0.171,0.189,0.162,0.135,0.107,0.077,117.1454763,39.14001519
3,0,0,0,0.009,0.009,0.01,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1258507,39.12221951
3,0,0,0.015,0.041,0.089,0.067,0.091,0.091,0.105,0.12,0.166,0.148,0.125,0.096,0.066,0.036,117.2091173,39.04101128
3,0,0,0,0.01,0.009,0.06,0.117,0.117,0.141,0.109,0.138,0.179,0.169,0.146,0.118,0.088,117.1436163,39.12911919
3,0,0,0,0.01,0.009,0,0.011,0.011,0.055,0.037,0.115,0.191,0.172,0.143,0.113,0.083,117.1499243,39.15620741
3,0,0,0,0.019,0.058,0.098,0.14,0.14,0.163,0.176,0.209,0.224,0.186,0.147,0.112,0.08,117.1829064,39.08085856
3,0,0,0.011,0.018,0.047,0.024,0.048,0.048,0.032,0.07,0.188,0.227,0.217,0.189,0.159,0.129,117.2137853,39.03834907
3,0,0,0,0.01,0.009,0,0.009,0.009,0.009,0.009,0.009,0,0,0,0,0,117.187261,39.04752875
3,0,0,0,0.009,0.012,0.009,0.06,0.06,0.092,0.065,0.103,0.113,0.087,0.057,0.028,0,117.1681944,39.07727485
3,0,0,0,0.009,0.06,0.061,0.063,0.063,0.062,0.039,0.061,0.042,0.016,0,0,0,117.1258564,39.11153293
3,0,0,0,0.024,0.044,0.063,0.102,0.102,0.123,0.131,0.172,0.211,0.18,0.144,0.109,0.075,117.1873557,39.11600749
3,0,0,0.01,0.011,0.029,0,0.018,0.018,0.015,0.014,0.028,0.021,0,0,0,0,117.2078779,39.05768555
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2170475,39.13569634
3,0,0,0.012,0.024,0.044,0.007,0.022,0.022,0.022,0.022,0.04,0.007,0,0,0,0,117.1990432,39.0423546
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0.009,0.008,0.008,0.009,0,0,0,0,117.206996,39.04738064
3,0,0,0,0.022,0.048,0.069,0.103,0.103,0.126,0.107,0.141,0.165,0.141,0.113,0.083,0.053,117.1449097,39.12906033
3,0,0,0,0.025,0.088,0.121,0.146,0.146,0.151,0.139,0.157,0.16,0.119,0.083,0.051,0.021,117.1768446,39.08783013
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0,0,0,0,0,117.1897919,39.05284939
3,0,0,0,0.025,0.104,0.117,0.175,0.175,0.226,0.255,0.312,0.357,0.334,0.305,0.275,0.245,117.1936011,39.07600884
3,0,0,0,0.031,0.102,0.199,0.307,0.307,0.324,0.304,0.336,0.358,0.334,0.305,0.276,0.246,117.1684554,39.10494927
3,0,0,0,0.024,0.059,0.076,0.104,0.104,0.133,0.113,0.132,0.111,0.086,0.057,0.027,0,117.1238696,39.08987332
3,0,0,0,0.01,0.095,0.093,0.109,0.109,0.126,0.096,0.126,0.127,0.107,0.077,0.047,0.018,117.1599227,39.07399061
3,0,0,0,0.022,0.055,0.023,0.045,0.045,0.071,0.055,0.092,0.071,0.047,0.018,0,0,117.1683805,39.05635661
3,0,0,0,0.009,0.01,0.03,0.092,0.092,0.141,0.119,0.141,0.12,0.095,0.066,0.036,0.006,117.1181063,39.11233209
3,0,0,0,0.019,0.038,0.062,0.085,0.085,0.103,0.075,0.09,0.071,0.049,0.024,0,0,117.1100694,39.10965224
3,0,0,0,0.035,0.153,0.145,0.193,0.193,0.236,0.254,0.307,0.274,0.245,0.215,0.185,0.155,117.1937576,39.04451742
3,0,0,0,0.009,0.01,0.037,0.094,0.094,0.113,0.083,0.133,0.153,0.098,0.06,0.027,0,117.1831128,39.11787272
3,0,0,0,0.048,0.105,0.136,0.199,0.199,0.236,0.263,0.35,0.43,0.407,0.379,0.349,0.319,117.1771058,39.14020047
3,0,0,0,0.014,0.009,0.009,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1144195,39.12163737
3,0,0,0,0.019,0.023,0.021,0.03,0.03,0.021,0,0.023,0.059,0.032,0.004,0,0,117.1588515,39.14309163
3,0,0,0,0.009,0.009,0.009,0.008,0.008,0.009,0.009,0.009,0.001,0,0,0,0,117.1132153,39.13726834
3,0,0,0,0.01,0.01,0.01,0.037,0.037,0.157,0.158,0.226,0.219,0.196,0.167,0.137,0.107,117.1649045,39.06966905
3,0,0,0,0.023,0.051,0.069,0.101,0.1,0.119,0.101,0.135,0.163,0.139,0.11,0.08,0.05,117.171091,39.11549262
3,0,0,0,0.023,0.06,0.025,0.047,0.047,0.06,0.068,0.099,0.152,0.143,0.113,0.081,0.05,117.2028206,39.07806017
3,0,0,0,0.03,0.051,0.13,0.241,0.241,0.314,0.361,0.433,0.505,0.504,0.479,0.447,0.417,117.1822225,39.13455458
3,0,0,0,0.014,0.025,0.01,0.021,0.021,0.011,0.011,0.028,0.051,0.006,0,0,0,117.1872342,39.14201253
3,0,0,0,0.01,0.009,0.024,0.069,0.069,0.093,0.075,0.103,0.124,0.098,0.069,0.038,0.007,117.1647049,39.10889269
3,0,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.009,0,0,0,0,117.1819333,39.10548747
3,0,0,0,0.017,0.01,0.01,0.01,0.009,0.012,0,0.009,0,0,0,0,0,117.1034679,39.12873264
3,0,0,0,0.009,0.01,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.005,0,0,0,117.1974797,39.0497998
3,0,0,0.019,0.024,0.146,0.146,0.195,0.195,0.21,0.249,0.323,0.301,0.278,0.249,0.219,0.189,117.2108879,39.03653998
3,0,0,0,0.009,0.009,0.014,0.064,0.064,0.109,0.086,0.106,0.085,0.059,0.03,0,0,117.114423,39.11747396
3,0,0,0,0.028,0.028,0.009,0.02,0.02,0.049,0.069,0.137,0.197,0.174,0.145,0.115,0.085,117.1850958,39.12380263
3,0,0,0,0.009,0.009,0.003,0.01,0.009,0.009,0,0.009,0,0,0,0,0,117.1621506,39.07137614
3,0,0,0,0.036,0.065,0.082,0.102,0.102,0.101,0.08,0.108,0.113,0.08,0.052,0.022,0,117.1672656,39.15196398
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.01,0.009,0,0,0,0,117.1511732,39.13145616
3,0,0,0.009,0.009,0.008,0,0.009,0.009,0.044,0.12,0.231,0.243,0.225,0.196,0.166,0.136,117.202353,39.04561388
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0,0,0,0,0,117.20742,39.04324653
3,0,0,0,0.018,0.009,0.019,0.074,0.074,0.089,0.071,0.117,0.175,0.152,0.112,0.078,0.047,117.1750757,39.13309489
3,0,0,0,0.01,0.042,0.046,0.073,0.073,0.096,0.109,0.144,0.166,0.126,0.09,0.059,0.029,117.1910441,39.11043647
3,0,0,0,0.031,0.07,0.025,0.042,0.042,0.046,0.021,0.129,0.104,0.055,0.023,0,0,117.1856057,39.04527154
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.074,0.18,0.193,0.187,0.165,0.135,117.2063881,39.09488173
3,0,0,0,0.01,0.016,0.069,0.145,0.145,0.183,0.145,0.182,0.2,0.153,0.107,0.074,0.044,117.1456497,39.11394016
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1274411,39.13209418
3,0,0,0,0.057,0.206,0.197,0.267,0.267,0.322,0.376,0.473,0.528,0.505,0.476,0.446,0.416,117.2025787,39.06820882
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0.008,0.008,0.009,0.008,0,0,0,0,117.2079744,39.05361599
3,0,0,0,0.018,0.017,0.026,0.077,0.077,0.084,0.087,0.115,0.135,0.089,0.05,0.02,0,117.1949075,39.10451606
3,0,0,0,0.01,0.009,0.019,0.047,0.047,0.052,0.02,0.046,0.044,0.006,0,0,0,117.1469727,39.10366184
3,0,0,0,0.009,0.01,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.206209,39.06003961
3,0,0,0,0.046,0.087,0.113,0.164,0.164,0.201,0.184,0.251,0.31,0.287,0.258,0.228,0.198,117.156158,39.15222955
3,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0,0.011,0.01,0,0,0,0,117.1739963,39.07549886
3,0,0,0,0.023,0.052,0.073,0.102,0.102,0.125,0.105,0.134,0.15,0.125,0.096,0.066,0.036,117.1440234,39.10996311
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.009,0,0,0,0,117.1954538,39.0858355
3,0,0,0.01,0.009,0.053,0.036,0.077,0.077,0.102,0.127,0.213,0.293,0.301,0.287,0.258,0.228,117.2244496,39.06488688
3,0,0,0,0.01,0.009,0.009,0.01,0.009,0.009,0,0.012,0.02,0,0,0,0,117.1524539,39.11346246
3,0,0,0,0.01,0.013,0.065,0.102,0.102,0.132,0.104,0.137,0.165,0.139,0.11,0.08,0.05,117.1117255,39.14741292
3,0,0,0,0.01,0.046,0.034,0.072,0.072,0.122,0.186,0.264,0.338,0.332,0.303,0.271,0.24,117.2080197,39.07941488
3,0,0,0,0.009,0.009,0.01,0.01,0.009,0.01,0,0.009,0.009,0,0,0,0,117.1406472,39.14647488
3,0,0,0,0.041,0.12,0.1,0.148,0.148,0.176,0.205,0.268,0.318,0.295,0.267,0.237,0.207,117.212758,39.07042236
3,0,0,0,0.017,0.014,0.042,0.091,0.091,0.16,0.141,0.173,0.155,0.13,0.101,0.071,0.041,117.129021,39.09978597
3,0,0,0,0.025,0.057,0.075,0.109,0.109,0.129,0.112,0.153,0.189,0.166,0.137,0.107,0.077,117.1807737,39.11395481
3,0,0,0.01,0.01,0.009,0,0.009,0.009,0.009,0.009,0.009,0,0,0,0,0,117.1974596,39.04062636
3,0,0,0,0.013,0.022,0.01,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1242225,39.09897461
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2057682,39.15155436
3,0,0,0,0.01,0.009,0.009,0.01,0.009,0.018,0.032,0.065,0.081,0.044,0.007,0,0,117.1777832,39.08219103
3,0,0,0,0.01,0.009,0.016,0.065,0.065,0.088,0.047,0.07,0.034,0.004,0,0,0,117.124774,39.10330783
3,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0.074,0.15,0.261,0.274,0.255,0.226,0.196,0.166,117.2006562,39.04767822
3,0,0,0,0.055,0.084,0.163,0.273,0.273,0.39,0.366,0.395,0.373,0.347,0.318,0.288,0.258,117.1010601,39.13679118
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.007,0.008,0,0,0,0,117.1928049,39.06563585
3,0,0,0,0.009,0.009,0.009,0.012,0.012,0.009,0.009,0.01,0.038,0.041,0.014,0,0,117.1820749,39.09717611
3,0,0,0,0.046,0.1,0.136,0.206,0.206,0.254,0.236,0.315,0.39,0.366,0.338,0.308,0.278,117.1586561,39.14434652
3,0,0,0,0.043,0.125,0.317,0.581,0.581,0.832,0.814,0.904,0.887,0.862,0.833,0.803,0.773,117.1275537,39.11334961
3,0,0,0,0.009,0.009,0.006,0.047,0.047,0.078,0.11,0.153,0.156,0.089,0.052,0.019,0,117.2225141,39.0854069
3,0,0,0,0.01,0.01,0.009,0.011,0.011,0.018,0,0.009,0,0,0,0,0,117.1237625,39.1114247
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.069,0.14,0.133,0.106,0.076,0.046,117.1545028,39.11355604
3,0,0,0,0.01,0.014,0.011,0.035,0.035,0.064,0.042,0.076,0.1,0.068,0.03,0,0,117.1419968,39.14008626
3,0,0,0,0.009,0.081,0.095,0.16,0.16,0.188,0.153,0.206,0.253,0.235,0.206,0.176,0.146,117.1737587,39.07250163
3,0,0,0,0.034,0.118,0.156,0.219,0.219,0.241,0.269,0.336,0.422,0.415,0.387,0.357,0.327,117.2130933,39.1176237
3,0,0,0,0.017,0.074,0.099,0.138,0.138,0.165,0.184,0.225,0.252,0.225,0.196,0.166,0.136,117.1874398,39.08746989
3,0,0,0,0.009,0.009,0,0.008,0.008,0.008,0.007,0.007,0.008,0,0,0,0,117.1988007,39.0573131
3,0,0,0.009,0.01,0.009,0,0.009,0.009,0.009,0.009,0.035,0.011,0,0,0,0,117.2077439,39.03908936
3,0,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0,0.01,0.034,0.01,0,0,0,117.119856,39.14327365
3,0,0,0,0.01,0.01,0.009,0.009,0.009,0.009,0.005,0.009,0.009,0.001,0,0,0,117.1763604,39.11062012
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0,0,0,0,0,117.1919843,39.04132948
3,0,0,0,0.023,0.009,0.009,0.009,0.009,0.009,0,0.035,0.071,0.048,0.02,0,0,117.1625206,39.14586887
3,0,0,0,0.009,0.01,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0,0,117.1403635,39.12346029
3,0,0,0,0.01,0.01,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1653513,39.0810612
3,0,0,0,0.047,0.107,0.139,0.197,0.197,0.249,0.23,0.306,0.368,0.343,0.314,0.284,0.255,117.1428361,39.15114665
3,0,0,0,0.021,0.046,0.067,0.099,0.099,0.123,0.103,0.132,0.151,0.126,0.097,0.067,0.037,117.1363379,39.12476942
3,0,0,0,0.015,0.026,0.023,0.029,0.029,0.045,0.027,0.061,0.085,0.061,0.032,0.002,0,117.1578635,39.11642714
3,0,0,0,0.016,0,0.013,0.022,0.022,0.028,0,0.013,0,0,0,0,0,117.1001695,39.14611572
3,0,0,0,0.009,0.054,0.084,0.086,0.086,0.109,0.112,0.153,0.165,0.137,0.107,0.077,0.047,117.1613265,39.08442057
3,0,0,0,0.01,0.01,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1599194,39.10232802
3,0,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0,0.01,0.01,0,0,0,0,117.156362,39.1386461
3,0,0,0,0.017,0.04,0.042,0.051,0.051,0.009,0.009,0.009,0.009,0.009,0.002,0,0,117.207003,39.10234348
3,0,0,0,0.013,0.068,0.059,0.066,0.066,0.056,0.049,0.07,0.083,0.035,0,0,0,117.197458,39.08883681
3,0,0,0,0.01,0.009,0.009,0.057,0.057,0.141,0.136,0.183,0.237,0.222,0.196,0.166,0.136,117.1550293,39.12392361
3,0,0,0,0.022,0.053,0.039,0.074,0.074,0.111,0.098,0.153,0.145,0.131,0.103,0.073,0.043,117.1810753,39.04626058
3,0,0,0,0.01,0.01,0.01,0.01,0.009,0.009,0.006,0.01,0.009,0.003,0,0,0,117.1348337,39.15001411
3,0,0,0,0.023,0.023,0.01,0.024,0.024,0.058,0.043,0.079,0.101,0.071,0.037,0.007,0,117.1396788,39.14357747
3,0,0,0.012,0.023,0.045,0.007,0.024,0.024,0.024,0.025,0.088,0.16,0.17,0.157,0.128,0.098,117.220628,39.061234
3,0,0,0,0.01,0.01,0.032,0.077,0.077,0.101,0.084,0.113,0.133,0.108,0.078,0.048,0.017,117.1661754,39.11103733
3,0,0,0,0.009,0.01,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2231839,39.14478814
3,0,0,0,0.009,0.051,0.074,0.105,0.105,0.126,0.145,0.176,0.199,0.166,0.133,0.101,0.071,117.1994393,39.0878068
3,0,0,0.009,0.01,0.025,0.01,0.048,0.048,0.065,0.072,0.146,0.162,0.136,0.106,0.076,0.046,117.2020532,39.04949002
3,0,0,0,0.01,0.061,0.088,0.138,0.138,0.181,0.209,0.239,0.247,0.202,0.173,0.145,0.115,117.1912343,39.09183702
3,0,0,0,0.01,0.009,0.01,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1636616,39.12434679
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1721669,39.08504313
3,0,0,0,0.011,0.009,0.009,0.009,0.009,0.041,0.024,0.055,0.053,0.028,0,0,0,117.1656828,39.14560086
3,0,0,0,0.048,0.094,0.115,0.133,0.133,0.119,0.051,0.08,0.132,0.11,0.081,0.051,0.021,117.1599843,39.14947049
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1656996,39.05839166
3,0,0,0,0.026,0.136,0.137,0.179,0.179,0.211,0.197,0.242,0.242,0.216,0.186,0.156,0.126,117.171142,39.06858588
3,0,0,0,0.01,0.01,0.009,0.01,0.009,0.009,0.009,0.01,0.009,0,0,0,0,117.201011,39.11241943
3,0,0,0,0.038,0.158,0.214,0.259,0.259,0.288,0.308,0.325,0.408,0.411,0.384,0.355,0.324,117.1826614,39.10022081
3,0,0,0.01,0.009,0.01,0,0.009,0.009,0.009,0.009,0.01,0.009,0,0,0,0,117.2187565,39.05750515
3,0,0,0,0.014,0.02,0.015,0.026,0.026,0.047,0.034,0.066,0.089,0.065,0.036,0.007,0,117.17234,39.11081651
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1557539,39.07616591
3,0,0,0,0.032,0.116,0.098,0.142,0.142,0.177,0.205,0.272,0.307,0.283,0.254,0.224,0.194,117.18382,39.0678928
3,0,0,0,0.023,0.049,0.069,0.098,0.098,0.127,0.105,0.121,0.1,0.074,0.045,0.015,0,117.1174948,39.10862712
3,0,0,0,0.011,0.049,0.009,0.021,0.021,0.036,0.018,0.078,0.077,0.053,0.023,0,0,117.1838501,39.04535373
3,0,0,0.015,0.078,0.162,0.16,0.2,0.2,0.231,0.259,0.326,0.375,0.352,0.323,0.294,0.264,117.2167608,39.06488037
3,0,0,0.013,0.014,0.038,0.019,0.062,0.062,0.094,0.126,0.179,0.195,0.155,0.122,0.092,0.062,117.2093053,39.06075738
3,0,0,0,0.01,0.024,0.074,0.141,0.141,0.187,0.168,0.201,0.218,0.186,0.153,0.12,0.089,117.1524794,39.10931369
3,0,0,0,0.014,0.01,0.009,0.054,0.054,0.109,0.088,0.113,0.091,0.065,0.036,0.006,0,117.1115427,39.10164524
3,0,0,0,0.009,0.042,0.132,0.235,0.235,0.308,0.353,0.426,0.5,0.497,0.471,0.439,0.408,117.1819995,39.13114285
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.1822759,39.14693685
3,0,0,0,0.07,0.235,0.35,0.418,0.418,0.453,0.432,0.467,0.457,0.429,0.4,0.37,0.34,117.15477,39.11940023
3,0,0,0,0.022,0.079,0.101,0.137,0.137,0.166,0.133,0.155,0.132,0.105,0.077,0.046,0.016,117.1173302,39.10245443
3,0,0,0,0.031,0.082,0.121,0.166,0.166,0.189,0.178,0.227,0.279,0.264,0.236,0.206,0.177,117.1521954,39.12201579
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.04,0.108,0.121,0.094,0.065,0.035,0.005,117.1887104,39.05654378
3,0,0,0,0.01,0.01,0.009,0.01,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1212679,39.14617649
3,0,0,0,0.02,0.067,0.12,0.18,0.18,0.227,0.208,0.247,0.279,0.255,0.226,0.196,0.166,117.1351554,39.1199547
3,0,0,0,0.011,0.009,0.009,0.009,0.009,0.009,0.007,0.009,0.009,0.008,0,0,0,117.1700477,39.13918701
3,0,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1317757,39.12151123
3,0,0,0,0.009,0.009,0.009,0.012,0.012,0.044,0.015,0.045,0.05,0.027,0,0,0,117.1618707,39.07564209
3,0,0,0,0.01,0.009,0.025,0.067,0.067,0.111,0.102,0.136,0.16,0.138,0.109,0.079,0.049,117.1638051,39.11323975
3,0,0,0,0.024,0.082,0.129,0.199,0.199,0.261,0.25,0.313,0.382,0.37,0.341,0.311,0.281,117.1450027,39.12263129
3,0,0,0,0.023,0.045,0.068,0.109,0.109,0.132,0.141,0.181,0.22,0.19,0.154,0.119,0.085,117.1882823,39.1132053
3,0,0,0,0.046,0.104,0.113,0.145,0.145,0.156,0.16,0.188,0.209,0.165,0.128,0.094,0.064,117.1994965,39.10691352
3,0,0,0,0.01,0.009,0.009,0.009,0.009,0.009,0.009,0.012,0.03,0.001,0,0,0,117.2017442,39.11046387
3,0,0,0,0.026,0.082,0.125,0.179,0.179,0.23,0.229,0.285,0.381,0.4,0.385,0.355,0.325,117.1414857,39.11815782
3,0,0,0,0.014,0.009,0.009,0.01,0.009,0.012,0.004,0.016,0.015,0.001,0,0,0,117.1442163,39.11841987
3,0,0,0,0.014,0.01,0.009,0.01,0.009,0.012,0.039,0.109,0.179,0.172,0.143,0.111,0.08,117.2043034,39.07969672
3,0,0,0,0.033,0.053,0.05,0.058,0.058,0.057,0.016,0.038,0.012,0,0,0,0,117.1242144,39.11424805
3,0,0,0,0.025,0.008,0.029,0.061,0.061,0.103,0.097,0.128,0.144,0.13,0.102,0.072,0.042,117.1083303,39.14603488
3,0,0,0.016,0.06,0.162,0.139,0.183,0.183,0.18,0.18,0.183,0.181,0.157,0.128,0.098,0.068,117.2112891,39.05710422
3,0,0,0,0.009,0.01,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.1989543,39.04966743
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.1989214,39.05151937
3,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0.018,0,0,0,0,0,117.1113826,39.13212755
3,0,0,0,0.023,0.042,0.062,0.091,0.091,0.12,0.096,0.114,0.095,0.07,0.041,0.011,0,117.1137435,39.12988281
3,0,0,0,0.012,0.01,0.009,0.01,0.01,0.024,0.006,0.037,0.06,0.038,0.009,0,0,117.1620326,39.10917643
3,0,0,0,0.009,0.01,0.01,0.02,0.02,0.012,0,0.009,0.01,0,0,0,0,117.1594368,39.10687771
3,0,0,0,0.01,0.01,0.029,0.07,0.07,0.084,0.063,0.097,0.12,0.098,0.069,0.039,0.009,117.1600689,39.10927897
3,0,0,0,0.016,0.018,0.009,0.029,0.029,0.028,0.006,0.029,0.027,0,0,0,0,117.1669645,39.10655301
3,0,0,0,0.02,0.055,0.097,0.129,0.129,0.126,0.106,0.129,0.125,0.1,0.071,0.041,0.011,117.1671981,39.10876709
3,0,0,0,0.009,0,0.01,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1036428,39.1423877
3,0,0,0,0.034,0.015,0.04,0.08,0.08,0.127,0.104,0.125,0.105,0.079,0.05,0.02,0,117.103689,39.14485433
3,0,0,0,0.01,0,0.01,0.009,0.009,0.009,0,0.009,0,0,0,0,0,117.1002113,39.14449951
3,0,0,0,0.053,0.037,0.074,0.166,0.166,0.3,0.278,0.307,0.287,0.261,0.231,0.201,0.171,117.1024382,39.14535265
3,0,0,0,0.024,0.008,0.029,0.064,0.064,0.102,0.078,0.098,0.076,0.05,0.02,0,0,117.100137,39.14261637
3,0,0,0,0.013,0,0.012,0.016,0.016,0.018,0,0.01,0,0,0,0,0,117.1023147,39.14183648
3,0,0,0,0.025,0.009,0.027,0.061,0.061,0.11,0.106,0.137,0.155,0.14,0.112,0.082,0.052,117.1088281,39.15018717
3,0,0,0,0.01,0,0.009,0.009,0.009,0.009,0,0.009,0.01,0,0,0,0,117.1086966,39.15211534
3,0,0,0,0.018,0,0.01,0.044,0.044,0.094,0.055,0.075,0.099,0.062,0.032,0.002,0,117.1105678,39.1500038
3,0,0,0,0.045,0.032,0.062,0.138,0.138,0.187,0.136,0.162,0.185,0.142,0.112,0.082,0.052,117.1112939,39.15205973
3,0,0,0,0.023,0.022,0.071,0.359,0.355,0.485,0.543,0.657,0.786,0.789,0.762,0.734,0.706,117.1844084,39.15019992
2,3.972,3.944,3.922,3.947,3.985,4.001,4.03,4.03,4.052,4.035,4.063,4.082,4.057,4.028,3.998,3.968,117.1607281,39.08848009
2,3.972,3.944,3.922,3.947,3.985,4.001,4.03,4.03,4.052,4.035,4.063,4.082,4.057,4.028,3.998,3.968,117.1626568,39.08837457
2,3.972,3.944,3.922,3.947,3.985,4.001,4.03,4.03,4.052,4.035,4.063,4.082,4.057,4.028,3.998,3.968,117.1676921,39.08841254
3,0,0,0,0.017,0.009,0,0.009,0.009,0.01,0,0.009,0,0,0,0,0,117.1707891,39.05708143
3,0,0,0,0.009,0.07,0.063,0.099,0.099,0.133,0.118,0.174,0.166,0.151,0.123,0.093,0.063,117.1812744,39.04818359
3,0,0,0,0.01,0.01,0,0.009,0.009,0.009,0,0.016,0.006,0,0,0,0,117.1800388,39.050405
